partido,ejercicio,concepto,importe,fuente_url,pagina,nota
bng,2020,cuotas_afiliados,700831.37,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,aportaciones_cargos_publicos,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,donaciones_y_legados,487724.90,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,ingresos_electorales_publicos,602119.37,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,gastos_personal,846692.08,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,gastos_ordinarios,1628318.96,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,gastos_electorales,452515.33,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,gastos_financieros,17393.77,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,resultado_ejercicio,1461600.79,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,total_activo,3242517.05,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,patrimonio_neto,2883202.79,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
bng,2020,deuda_entidades_credito,231291.12,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,Cifra del texto del informe; el anexo del balance no publica la linea desglosada.
cc,2020,ingresos_publicos_ordinarios,1347949.50,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,subvenciones_funcionamiento,199525.84,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,aportaciones_grupos_institucionales,1138178.60,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,ingresos_privados,257373.93,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,cuotas_afiliados,145292.98,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,aportaciones_cargos_publicos,112080.95,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,donaciones_y_legados,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,ingresos_electorales_publicos,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,gastos_personal,440312.09,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,gastos_ordinarios,1181664.36,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,gastos_electorales,53.73,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,gastos_financieros,13944.23,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,resultado_ejercicio,311228.52,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,total_activo,2114789.62,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,patrimonio_neto,1927820.79,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
cc,2020,deuda_entidades_credito,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,El informe dice que la formacion cancelo en 2020 la totalidad de su deuda con entidades de credito. El balance cierra con cero a largo y a corto plazo.
erc,2020,ingresos_publicos_ordinarios,8086391.82,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,subvenciones_funcionamiento,6820563.31,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,aportaciones_grupos_institucionales,1159018.79,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,ingresos_privados,2424739.59,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,cuotas_afiliados,1131752.95,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,aportaciones_cargos_publicos,1141453.55,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,donaciones_y_legados,49267.33,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,ingresos_electorales_publicos,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,gastos_personal,4173585.55,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,gastos_ordinarios,7958360.95,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,gastos_electorales,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,gastos_financieros,8865.72,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,resultado_ejercicio,2542829.08,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,total_activo,11234525.36,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,patrimonio_neto,10519982.60,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
erc,2020,deuda_entidades_credito,5.78,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,ingresos_publicos_ordinarios,8563306.89,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,subvenciones_funcionamiento,2659533.79,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,aportaciones_grupos_institucionales,5859229.36,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,ingresos_privados,4276026.77,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,cuotas_afiliados,1105132.46,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,aportaciones_cargos_publicos,2114005.74,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,donaciones_y_legados,15239.36,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,ingresos_electorales_publicos,2103919.48,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,gastos_personal,2713001.82,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,gastos_ordinarios,10046775.90,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,gastos_electorales,2103919.48,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,gastos_financieros,160677.12,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,resultado_ejercicio,2449501.80,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,total_activo,123521283.32,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,patrimonio_neto,113989287.72,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pnv,2020,deuda_entidades_credito,8144365.73,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,ingresos_publicos_ordinarios,11740766.95,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,subvenciones_funcionamiento,11264809.55,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,aportaciones_grupos_institucionales,261720.57,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,ingresos_privados,2754724.89,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,cuotas_afiliados,945061.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,aportaciones_cargos_publicos,1777108.78,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,donaciones_y_legados,27279.54,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,ingresos_electorales_publicos,628175.51,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,gastos_personal,7704760.47,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,gastos_ordinarios,11403830.03,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,gastos_electorales,958560.11,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,gastos_financieros,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,resultado_ejercicio,2107090.81,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,total_activo,20872333.05,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,patrimonio_neto,20075110.46,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
podemos,2020,deuda_entidades_credito,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,ingresos_publicos_ordinarios,28184601.95,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,subvenciones_funcionamiento,13766952.80,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,aportaciones_grupos_institucionales,13808583.98,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,ingresos_privados,5703483.26,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,cuotas_afiliados,2797997.86,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,aportaciones_cargos_publicos,2586867.01,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,donaciones_y_legados,3120.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,ingresos_electorales_publicos,2731731.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,gastos_personal,15071313.74,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,gastos_ordinarios,28282925.50,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,gastos_electorales,3281078.38,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,gastos_financieros,419941.91,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,resultado_ejercicio,4334419.04,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,total_activo,83726356.30,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,patrimonio_neto,58082833.10,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
pp,2020,deuda_entidades_credito,22613149.61,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,ingresos_publicos_ordinarios,46384017.48,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,"Epigrafe 1 de la cuenta de resultados. El Anexo IV del mismo informe atribuye al PSOE 53.849.580,56 de recursos publicos, una cifra mas amplia que no coincide con la cuenta."
psoe,2020,subvenciones_funcionamiento,37084962.88,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,aportaciones_grupos_institucionales,8560529.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,ingresos_privados,32122025.83,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,cuotas_afiliados,9971709.97,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,aportaciones_cargos_publicos,11002166.04,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,donaciones_y_legados,837506.10,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,ingresos_electorales_publicos,2745380.38,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,gastos_personal,28398804.81,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,gastos_ordinarios,57107029.58,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,gastos_electorales,3723717.44,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,gastos_financieros,1216448.69,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,resultado_ejercicio,15307554.58,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,total_activo,129873533.69,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,patrimonio_neto,84515634.59,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
psoe,2020,deuda_entidades_credito,26638185.68,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,ingresos_publicos_ordinarios,1131472.41,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,subvenciones_funcionamiento,248439.77,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,aportaciones_grupos_institucionales,870276.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,ingresos_privados,59745.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,cuotas_afiliados,59631.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,aportaciones_cargos_publicos,114.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,donaciones_y_legados,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,"El cuadro de detalle del informe recoge donaciones de personas fisicas por 0,00. La cuenta de resultados no abre epigrafe de donaciones."
upn,2020,ingresos_electorales_publicos,94379.40,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,gastos_personal,278114.37,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,gastos_ordinarios,872489.22,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,gastos_electorales,23.15,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,gastos_financieros,1153.64,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,resultado_ejercicio,458070.10,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,total_activo,1552924.99,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,patrimonio_neto,1177013.88,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
upn,2020,deuda_entidades_credito,151784.46,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,ingresos_publicos_ordinarios,9865450.43,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,subvenciones_funcionamiento,8074684.52,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,aportaciones_grupos_institucionales,1376155.01,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,ingresos_privados,5103779.37,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,cuotas_afiliados,4652521.54,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,aportaciones_cargos_publicos,71613.06,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,donaciones_y_legados,156377.42,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,ingresos_electorales_publicos,257429.70,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,gastos_personal,1986151.12,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,gastos_ordinarios,8337170.97,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,gastos_electorales,1036890.23,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,gastos_financieros,4225.92,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,resultado_ejercicio,5955652.39,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,total_activo,12202073.29,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,patrimonio_neto,11529649.86,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
vox,2020,deuda_entidades_credito,0.00,https://www.tcu.es/export/sites/portal/repositorio2/INFORME/2024/I1573.pdf,,
